原苏联敖德萨建筑工程学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原苏联莫斯科包曼国立技术大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
哈尔滨军事工程学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
唐山铁道学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
四川大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
四川石油学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
国立中央技艺专科学校,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
国立中山大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大连工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天津北洋大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天津工商学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
安徽大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
山东农学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
山东大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
山东海洋学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
昆明工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
比利时列日大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
民主德国麦塞堡化工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
沈阳农业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现日本东京农工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
瑞士联邦工业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美国伊利诺州立大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美国宾夕法尼亚州立大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美国普渡大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美国欧斯金大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
苏联列宁格勒工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
苏联莫斯科包曼高等工业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
苏联莫斯科大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
莫斯科农业机械化于电气化学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
莫斯科动力学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
莫斯科门捷列夫化工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西北工业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西南农学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西南联大，1943－1945年北京大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
解放军通信工程学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
